Ne,240,,|@misc{internet_search," title = ""Pomona College"""," month = ""June"""," year = ""2020"""," url = ""http://www.chemistry.pomona.edu/chemistry/periodic_table/elements/neptunium/the%20facts.htm""}|"
Ni,13.9,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
O,0.154,,|@misc{wikipedia," title = ""Wikipedia"""," month = ""September"""," year = ""2013"""," url = ""http://en.wikipedia.org/wiki/Prices_of_elements_and_their_compounds""}|"
Os,12000,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
P,2.69,,|@misc{wikipedia," title = ""Wikipedia"""," month = ""September"""," year = ""2013"""," url = ""http://en.wikipedia.org/wiki/Prices_of_elements_and_their_compounds""}|"
Pa,280000,,|@misc{wikipedia," title = ""Wikipedia"""," month = ""September"""," year = ""2013"""," url = ""http://en.wikipedia.org/wiki/Prices_of_elements_and_their_compounds""}|"
Pb,2,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Pd,49500,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Pr,103,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Pt,27800,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Rb,15500,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Re,3682,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Rh,147000,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Ru,10500,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
S,0.0926,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sb,5.79,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sc,3460,,|@misc{wikipedia," title = ""Wikipedia"""," month = ""September"""," year = ""2013"""," url = ""http://en.wikipedia.org/wiki/Prices_of_elements_and_their_compounds""}|"
Se,21.4,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Si,1.7,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sm,13.9,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sn,18.7,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Sr,6.6,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Ta,306,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Tb,658,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Tc,100000,,|@misc{internet_search," title = ""Radiochemistry.org"""," month = ""June"""," year = ""2020"""," url = ""https://www.radiochemistry.org/periodictable/elements/43.html""}|"
Te,63.5,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Th,287,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Ti,11.4,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Tl,4200,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Tm,3000,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
V,366,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
W,35.3,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Xe,1800,,|@misc{wikipedia," title = ""Wikipedia"""," month = ""September"""," year = ""2013"""," url = ""http://en.wikipedia.org/wiki/Prices_of_elements_and_their_compounds""}|"
Y,31,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Yb,17.1,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Zn,2.55,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
Zr,36.3,,|@misc{wolfram_alpha," title = ""Wolfram Alpha"""," month = ""September"""," year = ""2013"""," url = ""http://www.wolframalpha.org""}|"
U,101,,,,,,
Np,660000,,,,,,
